"ACCID","STATEMENTID","TX_ID","TX_DATE","AMOUNT","DESCRIPTION","CATEGORY",
"150102","176","992","2015-04-21","-55.00","GONZÁLEZ NORTHGATE","SHOPPING",
"150102","176","993","2015-04-24","-47.00","CREDITEXPERT.CO.UK","FEES",
"150102","176","994","2015-04-29","-17.00","CHARLESTON DEPARTMENT STORES","GROCERIES",
"150103","177","995","2013-11-01","-202.00","TOP ORCHIDS","SHOPPING",
"150103","177","996","2013-11-05","-83.00","NORTHERN RAIL LTD","TRAVEL",
"150103","177","997","2013-11-05","-37.00","PATEL BROTHERS","ONLINE SHOPPING",
"150103","177","998","2013-11-08","-328.00","YELLOWSTONE MERCANTILE","SHOPPING",
"150103","177","999","2013-11-08","-6.00","DUNKIN DONUTS","EATING OUT",
"150103","177","1000","2013-11-09","-266.00","SUPER FRESH","GROCERIES",
"150103","177","1001","2013-11-13","-302.00","AVANZA SUPERMARKET","GROCERIES",
"150103","177","1002","2013-11-17","-206.00","BEECHES ROAD SERVICE ST","FUEL",
"150103","177","1003","2013-11-20","-225.00","KROGER","GROCERIES",
"150103","177","1004","2013-11-22","-291.00","NATIONAL LOTTERY","SHOPPING",
"150103","177","1005","2013-11-26","-131.00","TENOCHTITLAN MARKET","SHOPPING",
"150103","177","1006","2013-11-26","-110.00","MARKS AND SPENCER","SHOPPING",
"150103","177","1007","2013-11-27","-99.00","NEW LOOK WATFORD","SHOPPING",
"150103","178","1008","2013-12-01","-311.00","METRO BANK","CASH",
"150103","178","1009","2013-12-01","-326.00","WWW.HUNGRYHOUSE.COM","EATING OUT",
"150103","178","1010","2013-12-04","-58.00","OSSELL'S DEPARTMENT STORE","SHOPPING",
"150103","178","1011","2013-12-06","-276.00","SHAW'S AND STAR MARKET","ONLINE SHOPPING",
"150103","178","1012","2013-12-10","-230.00","PAVILION END","EATING OUT",
"150103","178","1013","2013-12-14","-95.00","FORDS FEDERATED STORE","GROCERIES",
"150103","178","1014","2013-12-16","-318.00","KEY FOOD","ONLINE SHOPPING",
"150103","178","1015","2013-12-21","-37.00","CHIEF SUPERMARKET","ONLINE SHOPPING",
"150103","178","1016","2013-12-24","-218.00","SUPER FRESH","GROCERIES",
"150103","178","1017","2013-12-26","-21.00","BASILIQUE S C","EATING OUT",
"150103","178","1018","2013-12-27","-298.00","LLOYDS TSB","CASH",
"150103","179","1019","2014-01-01","-186.00","VEOLIA WATER CENTR","UTILITIES",
"150103","179","1020","2014-01-04","-219.00","BOWLPLEX PLC","ENTERTAINMENT",
"150103","179","1021","2014-01-04","-199.00","ADMIRAL INSURANCE","INSURANCE",
"150103","179","1022","2014-01-05","-78.00","TOP FOOD & DRUG","ONLINE SHOPPING",
"150103","179","1023","2014-01-07","-135.00","SUPER FRESH","GROCERIES",
"150103","179","1024","2014-01-10","-95.00","ASIAN FOOD CENTER","ONLINE SHOPPING",
"150103","179","1025","2014-01-10","-228.00","ROYAL AHOLD","GROCERIES",
"150103","179","1026","2014-01-13","-191.00","SPROUTS FARMERS MARKET","SHOPPING",
"150103","179","1027","2014-01-15","-250.00","GREAT BARR ST","FUEL",
"150103","179","1028","2014-01-19","-2.00","RANCHO MARKETS","SHOPPING",
"150103","179","1029","2014-01-24","-336.00","CAM ASIAN MARKET","ONLINE SHOPPING",
"150103","179","1030","2014-01-29","-122.00","LEADER DEPARTMENT STORE","ONLINE SHOPPING",
"150103","180","1031","2014-02-01","-299.00","MARGALLA GRILL","EATING OUT",
"150103","180","1032","2014-02-05","-311.00","CANNATA'S FAMILY MARKET","ONLINE SHOPPING",
"150103","180","1033","2014-02-06","-313.00","SHOPRITE","ONLINE SHOPPING",
"150103","180","1034","2014-02-06","-53.00","FOOD CITY","GROCERIES",
"150103","180","1035","2014-02-07","-104.00","VINCI PARK SERVICE","FUEL",
"150103","180","1036","2014-02-12","-254.00","HUGO'S","ONLINE SHOPPING",
"150103","180","1037","2014-02-12","-80.00","MORTON WILLIAMS","ONLINE SHOPPING",
"150103","180","1038","2014-02-14","-186.00","BARCLAYS BANK PLC","CASH",
"150103","180","1039","2014-02-15","-307.00","LOVEFILM.COM","ONLINE SHOPPING",
"150103","180","1040","2014-02-17","-106.00","ACME FRESH MARKET","SHOPPING",
"150103","180","1041","2014-02-21","-315.00","WISE WAY","GROCERIES",
"150103","180","1042","2014-02-21","-151.00","WAYNE'S HUB DEPARTMENT STORE","SHOPPING",
"150103","180","1043","2014-02-22","-118.00","WWW.CARPARTS4LESS","CAR",
"150103","180","1044","2014-02-27","-330.00","OLLIE'S BARGAIN OUTLET","GROCERIES",
"150103","181","1045","2014-03-01","0.00","FIRST SCOTRAIL LTD","TRAVEL",
"150103","181","1046","2014-03-05","-128.00","WAGAMAMA","EATING OUT",
"150103","181","1047","2014-03-10","-68.00","TWIN CITY SUPERMARKET","ONLINE SHOPPING",
"150103","181","1048","2014-03-14","-123.00","ARTEAGAS FOOD CENTER","ONLINE SHOPPING",
"150103","181","1049","2014-03-19","-173.00","TESCO SELF SERVICE","ONLINE SHOPPING",
"150103","181","1050","2014-03-23","-313.00","MITSUWA","SHOPPING",
"150103","181","1051","2014-03-24","-83.00","MADASAFISH.COM","ONLINE SHOPPING",
"150103","181","1052","2014-03-27","-28.00","DONATELLO","EATING OUT",
"150103","181","1053","2014-03-27","-294.00","GUNEET FASHIONS","SHOPPING",
"150103","182","1054","2014-04-01","-118.00","DEBENHAMS","SHOPPING",
"150103","182","1055","2014-04-01","-296.00","MOLLIE STONE'S","GROCERIES",
"150103","182","1056","2014-04-03","-85.00","ORPHANS IN NEED","CHARITY",
"150103","182","1057","2014-04-08","-305.00","WWW.MOUSEPRICE.COM","ONLINE SHOPPING",
"150103","182","1058","2014-04-11","-86.00","BI-MART","SHOPPING",
"150103","182","1059","2014-04-15","-7.00","DAN'S SUPERMARKET","ONLINE SHOPPING",
"150103","182","1060","2014-04-16","-80.00","SELLER'S BROTHERS","GROCERIES",
"150103","182","1061","2014-04-19","-28.00","SUPER ONE FOODS","ONLINE SHOPPING",
"150103","182","1062","2014-04-19","-81.00","SNO-ISLE NATURAL FOODS CO-OP","GROCERIES",
"150103","182","1063","2014-04-22","-216.00","FOODMAXX","ONLINE SHOPPING",
"150103","182","1064","2014-04-22","-272.00","THE FRESH GROCER","SHOPPING",
"150103","182","1065","2014-04-26","-240.00","GREAT BARR ST","FUEL",
"150103","182","1066","2014-04-29","-192.00","DUNKIN DONUTS","EATING OUT",
"150103","183","1067","2014-05-01","-162.00","SHEILAS' WHEELS","INSURANCE",
"150103","183","1068","2014-05-05","-258.00","SUPERDRUG STORES","HEALTH",
"150103","183","1069","2014-05-08","-297.00","CASH ADVANCE SERVICE FEE","FEES",
"150103","183","1070","2014-05-12","-234.00","RAFFLES HOTEL","ACCOMODATION",
"150103","183","1071","2014-05-14","-330.00","LIDL UK","GROCERIES",
"150103","183","1072","2014-05-18","-251.00","MACEY'S MARKET","ONLINE SHOPPING",
"150103","183","1073","2014-05-18","-124.00","US AIRWAYS","TRAVEL",
"150103","183","1074","2014-05-19","-176.00","BRAVO","ONLINE SHOPPING",
"150103","183","1075","2014-05-24","-315.00","IGA","GROCERIES",
"150103","183","1076","2014-05-29","-285.00","KEG 500 RICHMOND HILL","EATING OUT",
"150103","184","1077","2014-06-01","-345.00","FRESHCO","SHOPPING",
"150103","184","1078","2014-06-03","-129.00","APPLE MARKET","SHOPPING",
"150103","184","1079","2014-06-06","-237.00","SHEILAS' WHEELS","INSURANCE",
"150103","184","1080","2014-06-11","-194.00","HOMEBASE LTD","SHOPPING",
"150103","184","1081","2014-06-12","-222.00","EMPIRE STATE BLDG","ENTERTAINMENT",
"150103","184","1082","2014-06-14","-264.00","ACME FRESH MARKET","SHOPPING",
"150103","184","1083","2014-06-17","-175.00","PATHMARK","SHOPPING",
"150103","184","1084","2014-06-19","-15.00","PREMIUM CREDIT LTD","LOAN",
"150103","184","1085","2014-06-20","-23.00","GREAT VALU MARKETS","ONLINE SHOPPING",
"150103","184","1086","2014-06-24","-317.00","WEIS MARKETS","GROCERIES",
"150103","184","1087","2014-06-24","-189.00","SHOP N' SAVE","SHOPPING",
"150103","184","1088","2014-06-28","-247.00","ASIAN FOOD CENTER","ONLINE SHOPPING",
"150103","185","1089","2014-07-01","-305.00","KUHN'S QUALITY FOODS","ONLINE SHOPPING",
"150103","185","1090","2014-07-05","-24.00","CREST FOODS","SHOPPING",
"150103","185","1091","2014-07-06","-85.00","ICELAND FROZEN FOODS","GROCERIES",
"150103","185","1092","2014-07-08","-292.00","CANNATA'S FAMILY MARKET","ONLINE SHOPPING",
"150103","185","1093","2014-07-08","-41.00","NEILSON'S","ONLINE SHOPPING",
"150103","185","1094","2014-07-12","-182.00","SARA FOODS","EATING OUT",
"150103","185","1095","2014-07-17","-97.00","VODAFONE LIMITED","MOBILE",
"150103","185","1096","2014-07-22","-12.00","TESCO","GROCERIES",
"150103","185","1097","2014-07-26","-96.00","WESTBORN MARKET","SHOPPING",
"150103","185","1098","2014-07-30","-114.00","DOM & GEN","INSURANCE",
"150103","186","1099","2014-08-01","-331.00","WELCOME BREAK","TRAVEL",
"150103","186","1100","2014-08-05","-291.00","TOPS","ONLINE SHOPPING",
"150103","186","1101","2014-08-05","-305.00","COBORNSDELIVERS","GROCERIES",
"150103","186","1102","2014-08-06","-258.00","LION FOOD","SHOPPING",
"150103","186","1103","2014-08-09","-90.00","KING'S DISCOUNT STORES","GROCERIES",
"150103","186","1104","2014-08-11","-89.00","WALMART SUPERCENTERS","SHOPPING",
"150103","186","1105","2014-08-12","-161.00","BARCLAYS BANK PLC","CASH",
"150103","186","1106","2014-08-16","-81.00","SHUN FAT SUPERMARKET","SHOPPING",
"150103","186","1107","2014-08-18","-71.00","BEL AIR MARKETS","SHOPPING",
"150103","186","1108","2014-08-18","-34.00","GLEN'S MARKET","GROCERIES",
"150103","186","1109","2014-08-19","-332.00","FESTIVAL FOODS","SHOPPING",
"150103","186","1110","2014-08-20","-93.00","TURTLE JACKS","EATING OUT",
"150103","186","1111","2014-08-23","-48.00","ANDRONICO'S","GROCERIES",
"150103","186","1112","2014-08-23","-187.00","BUHARA 93","EATING OUT",
"150103","186","1113","2014-08-28","-197.00","AFFILIATED FOOD STORES","GROCERIES",
"150103","186","1114","2014-08-28","-199.00","WISE WAY","GROCERIES",
"150103","187","1115","2014-09-01","-97.00","KUHN'S QUALITY FOODS","ONLINE SHOPPING",
"150103","187","1116","2014-09-03","-271.00","KING KULLEN","SHOPPING",
"150103","187","1117","2014-09-05","-94.00","BOWLPLEX PLC","ENTERTAINMENT",
"150103","187","1118","2014-09-07","-131.00","COST CUTTER","ONLINE SHOPPING",
"150103","187","1119","2014-09-10","-35.00","ORPHANS IN NEED","CHARITY",
"150103","187","1120","2014-09-11","-171.00","S-MART FOODS","GROCERIES",
"150103","187","1121","2014-09-14","-335.00","NAT WEST BANK","CASH",
"150103","187","1122","2014-09-19","-132.00","THE FRESH GROCER","SHOPPING",
"150103","187","1123","2014-09-22","-229.00","RIESBECK FOOD MARKETS","ONLINE SHOPPING",
"150103","187","1124","2014-09-23","-161.00","VALLARTA SUPERMARKETS","ONLINE SHOPPING",
"150103","187","1125","2014-09-23","-280.00","WILKINSON","SHOPPING",
"150103","187","1126","2014-09-26","-42.00","RANCHO MARKETS","SHOPPING",
"150103","187","1127","2014-09-26","-331.00","WILSON'S DEPARTMENT STORE","SHOPPING",
"150103","187","1128","2014-09-29","-318.00","FELPAUSCH","GROCERIES",
"150103","188","1129","2014-10-01","-156.00","BASILIQUE S C","EATING OUT",
"150103","188","1130","2014-10-02","-28.00","HALFORDS","CAR",
"150103","188","1131","2014-10-07","-324.00","DIHO SUPERMARKET","GROCERIES",
"150103","188","1132","2014-10-12","-113.00","BRITISH GAS SERVS","UTILITIES",
"150103","188","1133","2014-10-17","-282.00","BIG SAVER FOODS","SHOPPING",
"150103","188","1134","2014-10-22","-132.00","BAJA RANCH SUPERMARKET","ONLINE SHOPPING",
"150103","188","1135","2014-10-25","-281.00","S-MART FOODS","GROCERIES",
"150103","188","1136","2014-10-29","-131.00","DECICCO'S","ONLINE SHOPPING",
"150103","189","1137","2014-11-01","-55.00","HOTEL IBIS CRETEIL","ACCOMODATION",
"150103","189","1138","2014-11-04","-201.00","MARKET BASKET","SHOPPING",
"150103","189","1139","2014-11-07","-265.00","WWW.CARPARTS4LESS","CAR",
"150103","189","1140","2014-11-10","-45.00","TRADE FAIR","GROCERIES",
"150103","189","1141","2014-11-13","-303.00","DE BAZAR BV","EATING OUT",
"150103","189","1142","2014-11-17","-107.00","ROYAL AHOLD","GROCERIES",
"150103","189","1143","2014-11-17","-48.00","MATHERNE'S SUPERMARKETS","GROCERIES",
"150103","189","1144","2014-11-18","-308.00","WESTERN BEEF","GROCERIES",
"150103","189","1145","2014-11-21","-203.00","LUNARDI'S","GROCERIES",
"150103","189","1146","2014-11-25","-132.00","TTT MONEYCORP LTD","TRAVEL",
"150103","189","1147","2014-11-27","-231.00","ECONOFOODS","SHOPPING",
"150103","190","1148","2014-12-01","-334.00","ROYAL AHOLD","GROCERIES",
"150103","190","1149","2014-12-03","-326.00","STRAUB'S MARKETS","SHOPPING",
"150103","190","1150","2014-12-03","-149.00","CHARLESTON DEPARTMENT STORES","GROCERIES",
"150103","190","1151","2014-12-03","-152.00","APPLE MARKET","SHOPPING",
"150103","190","1152","2014-12-06","-6.00","BROWN & COLE","GROCERIES",
"150103","190","1153","2014-12-06","-224.00","STAGE","SHOPPING",
"150103","190","1154","2014-12-08","-253.00","WWW.CARPARTS4LESS","CAR",
"150103","190","1155","2014-12-11","-311.00","TTT MONEYCORP LTD","TRAVEL",
"150103","190","1156","2014-12-16","-2.00","OLLIE'S BARGAIN OUTLET","GROCERIES",
"150103","190","1157","2014-12-21","-189.00","CARDOC","CAR",
"150103","190","1158","2014-12-26","-316.00","ARLAN'S MARKET","GROCERIES",
"150103","191","1159","2015-01-01","-3.00","ISLAND PACIFIC SUPERMARKET","SHOPPING",
"150103","191","1160","2015-01-01","-277.00","D&W FOOD CENTERS","ONLINE SHOPPING",
"150103","191","1161","2015-01-03","-315.00","METROPOLITAN MARKET","ONLINE SHOPPING",
"150103","191","1162","2015-01-06","-119.00","GELSON'S MARKETS","ONLINE SHOPPING",
"150103","191","1163","2015-01-11","-186.00","FOOD GIANT","GROCERIES",
"150103","191","1164","2015-01-13","-113.00","PCC NATURAL MARKETS","SHOPPING",
"150103","191","1165","2015-01-18","-324.00","EHSAN LONDON","SHOPPING",
"150103","191","1166","2015-01-21","-2.00","STAHLKE'S","GROCERIES",
"150103","191","1167","2015-01-23","-332.00","THRIFTWAY SUPERMARKETS","ONLINE SHOPPING",
"150103","191","1168","2015-01-25","-39.00","BEN FRANKLIN STORES","ONLINE SHOPPING",
"150103","191","1169","2015-01-25","-33.00","SELLER'S BROS.","ONLINE SHOPPING",
"150103","191","1170","2015-01-26","-170.00","RIPLEYS LONDON","ENTERTAINMENT",
"150103","191","1171","2015-01-30","-341.00","KEG #500 RICHMOND HILL","EATING OUT",
"150103","192","1172","2015-02-01","-293.00","TRIPIT INC","TRAVEL",
"150103","192","1173","2015-02-03","-246.00","ASSOCIATED GROCERS","GROCERIES",
"150103","192","1174","2015-02-07","-220.00","EAT LTD","EATING OUT",
"150103","192","1175","2015-02-08","-72.00","REASORS","SHOPPING",
"150103","192","1176","2015-02-09","-242.00","SUPERSOL","ONLINE SHOPPING",
"150103","192","1177","2015-02-12","-325.00","BEL AIR MARKETS","SHOPPING",
"150103","192","1178","2015-02-14","-288.00","YOKE'S FRESH MARKET","SHOPPING",
"150103","192","1179","2015-02-18","-187.00","SARA FOODS","EATING OUT",
"150103","192","1180","2015-02-18","-347.00","BI-MART","SHOPPING",
"150103","192","1181","2015-02-19","-77.00","FESTIVAL FOODS","SHOPPING",
"150103","192","1182","2015-02-21","-216.00","SUDBURY FARMS","ONLINE SHOPPING",
"150103","192","1183","2015-02-23","-341.00","EUROSTAR (INTERNET UK)","TRAVEL",
"150103","193","1184","2015-03-01","-172.00","PUBLIX SABOR","ONLINE SHOPPING",
"150103","193","1185","2015-03-03","-347.00","LEE'S MARKETPLACE","SHOPPING",
"150103","193","1186","2015-03-07","-80.00","GREAT WALL SUPERMARKET","GROCERIES",
"150103","193","1187","2015-03-12","-314.00","FELPAUSCH","GROCERIES",
"150103","193","1188","2015-03-17","-136.00","HOME ECONOMIST","ONLINE SHOPPING",
"150103","193","1189","2015-03-17","-211.00","DAN'S SUPERMARKET","ONLINE SHOPPING",
"150103","193","1190","2015-03-19","-253.00","BOOTS THE CHEMIST","SHOPPING",
"150103","193","1191","2015-03-22","-323.00","RIPLEYS LONDON","ENTERTAINMENT",
"150103","193","1192","2015-03-25","-213.00","IGA","GROCERIES",
"150103","193","1193","2015-03-26","-255.00","VILLAGE MARKET FOOD CENTER","GROCERIES",
"150103","193","1194","2015-03-28","-10.00","WWW.MOUSEPRICE.COM","ONLINE SHOPPING",
"150103","194","1195","2015-04-01","-20.00","THE NEW YORKER HOTEL","ACCOMODATION",
"150103","194","1196","2015-04-05","-109.00","BJ'S WHOLESALE CLUB","SHOPPING",
"150103","194","1197","2015-04-10","-241.00","EMPIRE STATE BLDG","ENTERTAINMENT",
"150103","194","1198","2015-04-13","-68.00","SUPER 88 MARKET","GROCERIES",
"150103","194","1199","2015-04-16","-312.00","GIANT FOODS","SHOPPING",
"150103","194","1200","2015-04-18","-312.00","PEPE`S PIRI PIRI","EATING OUT",
"150103","194","1201","2015-04-20","-61.00","BANK MACHINE","CASH",
"150103","194","1202","2015-04-25","-72.00","HANNAFORD BROTHERS COMPANY","SHOPPING",
"150104","195","1203","2013-06-30","869.84","PAYMENT IN","PAYMENT",
"150104","196","1204","2013-07-31","869.84","PAYMENT IN","PAYMENT",
"150104","197","1205","2013-08-31","869.84","PAYMENT IN","PAYMENT",
"150104","198","1206","2013-09-30","869.84","PAYMENT IN","PAYMENT",
"150104","199","1207","2013-10-31","869.84","PAYMENT IN","PAYMENT",
"150104","200","1208","2013-11-30","869.84","PAYMENT IN","PAYMENT",
"150104","201","1209","2013-12-31","869.84","PAYMENT IN","PAYMENT",
"150104","202","1210","2014-01-31","869.84","PAYMENT IN","PAYMENT",
"150104","203","1211","2014-02-28","869.84","PAYMENT IN","PAYMENT",
"150104","204","1212","2014-03-31","869.84","PAYMENT IN","PAYMENT",
"150104","205","1213","2014-04-30","869.84","PAYMENT IN","PAYMENT",
"150104","206","1214","2014-05-31","869.84","PAYMENT IN","PAYMENT",
"150105","208","1215","2013-06-05","191.00","SAVINGS IN","PAYMENT",
"150105","208","1216","2013-06-28","-99.00","FUNDS OUT","FEES",
"150105","208","1217","2013-06-30","0.00","INTEREST","FEES",
"150105","209","1218","2013-07-05","191.00","SAVINGS IN","PAYMENT",
"150105","209","1219","2013-07-31","0.12","INTEREST","PAYMENT",
"150105","210","1220","2013-08-05","191.00","SAVINGS IN","PAYMENT",
"150105","210","1221","2013-08-31","-142.00","FUNDS OUT","FEES",
"150105","210","1222","2013-08-31","0.24","INTEREST","PAYMENT",
"150105","211","1223","2013-09-05","191.00","SAVINGS IN","PAYMENT",
"150105","211","1224","2013-09-30","0.06","INTEREST","PAYMENT",
"150105","212","1225","2013-10-05","191.00","SAVINGS IN","PAYMENT",
"150105","212","1226","2013-10-03","-390.00","FUNDS OUT","FEES",
"150105","212","1227","2013-10-31","0.24","INTEREST","PAYMENT",
"150105","213","1228","2013-11-05","191.00","SAVINGS IN","PAYMENT",
"150105","213","1229","2013-11-30","-0.25","INTEREST","FEES",
"150105","214","1230","2013-12-05","191.00","SAVINGS IN","PAYMENT",
"150105","214","1231","2013-12-31","0.24","INTEREST","PAYMENT",
"150105","215","1232","2014-01-05","191.00","SAVINGS IN","PAYMENT",
"150105","215","1233","2014-01-31","0.24","INTEREST","PAYMENT",
"150105","216","1234","2014-02-05","191.00","SAVINGS IN","PAYMENT",
"150105","216","1235","2014-02-28","-364.00","FUNDS OUT","FEES",
"150105","216","1236","2014-02-28","0.24","INTEREST","PAYMENT",
"150105","217","1237","2014-03-05","191.00","SAVINGS IN","PAYMENT",
"150105","217","1238","2014-03-31","-0.22","INTEREST","FEES",
"150105","218","1239","2014-04-05","191.00","SAVINGS IN","PAYMENT",
"150105","218","1240","2014-04-30","0.24","INTEREST","PAYMENT",
"150105","219","1241","2014-05-05","191.00","SAVINGS IN","PAYMENT",
"150105","219","1242","2014-05-31","0.24","INTEREST","PAYMENT",
"150105","220","1243","2014-06-05","191.00","SAVINGS IN","PAYMENT",
"150105","220","1244","2014-06-23","-440.00","FUNDS OUT","FEES",
"150105","220","1245","2014-06-30","0.24","INTEREST","PAYMENT",
"150105","221","1246","2014-07-05","191.00","SAVINGS IN","PAYMENT",
"150105","221","1247","2014-07-31","-0.31","INTEREST","FEES",
"150105","222","1248","2014-08-05","191.00","SAVINGS IN","PAYMENT",
"150105","222","1249","2014-08-31","0.24","INTEREST","PAYMENT",
"150105","223","1250","2014-09-05","191.00","SAVINGS IN","PAYMENT",
"150105","223","1251","2014-09-30","0.24","INTEREST","PAYMENT",
"150105","224","1252","2014-10-05","191.00","SAVINGS IN","PAYMENT",
"150105","224","1253","2014-10-02","-269.00","FUNDS OUT","FEES",
"150105","224","1254","2014-10-31","0.24","INTEREST","PAYMENT",
"150105","225","1255","2014-11-05","191.00","SAVINGS IN","PAYMENT",
"150105","225","1256","2014-11-30","-0.10","INTEREST","FEES",
"150105","226","1257","2014-12-05","191.00","SAVINGS IN","PAYMENT",
"150105","226","1258","2014-12-31","0.24","INTEREST","PAYMENT",
